age,gender,weight_kg,height_cm,bmi,activity_level,goal,goal_encoded,health_condition,condition_encoded,region,region_encoded,protein_pct,carbs_pct,fat_pct,diet_category
63,1,85.6,179.9,26.46,1.55,loss,-1,none,0,north_india,0,34,32,34,weight_loss
25,0,45.9,151.8,19.91,1.2,loss,-1,none,0,east_india,3,34,31,35,maintenance
68,1,83.1,178.2,26.18,1.375,gain,1,thyroid,3,north_india,0,38,49,13,muscle_gain
52,1,68.3,167.7,24.29,1.2,loss,-1,hypertension,2,south_india,1,36,33,31,medical_diet
35,0,51.3,154.7,21.44,1.2,loss,-1,none,0,north_india,0,35,29,36,maintenance
22,1,75.2,170.5,25.86,1.725,loss,-1,none,0,south_india,1,37,30,33,weight_loss
31,0,53.5,159.4,21.05,1.55,loss,-1,diabetes,1,south_india,1,43,13,44,medical_diet
45,0,40.7,162.1,15.49,1.55,loss,-1,pcos,4,west_india,2,47,15,38,muscle_gain
47,1,62.5,173.7,20.73,1.2,gain,1,diabetes,1,north_india,0,48,34,18,muscle_gain
21,0,45.7,158.3,18.24,1.375,loss,-1,diabetes,1,south_india,1,46,13,41,muscle_gain
56,0,38.0,148.6,17.22,1.375,gain,1,thyroid,3,south_india,1,38,48,14,muscle_gain
37,0,71.7,167.3,25.63,1.55,loss,-1,diabetes,1,south_india,1,47,16,37,weight_loss
42,0,42.9,145.0,20.42,1.375,loss,-1,thyroid,3,west_india,2,33,31,36,medical_diet
45,0,59.1,154.9,24.65,1.375,maintain,0,none,0,east_india,3,31,38,31,maintenance
29,0,57.7,151.4,25.15,1.2,loss,-1,diabetes,1,north_india,0,44,15,41,weight_loss
19,1,80.3,171.2,27.39,1.375,loss,-1,diabetes,1,west_india,2,43,17,40,weight_loss
60,0,73.4,168.5,25.85,1.55,loss,-1,diabetes,1,north_india,0,47,15,38,weight_loss
31,0,49.2,160.9,18.99,1.375,maintain,0,none,0,south_india,1,32,41,27,maintenance
39,0,81.7,174.8,26.76,1.2,loss,-1,thyroid,3,south_india,1,33,31,36,weight_loss
48,0,51.4,148.7,23.23,1.375,gain,1,none,0,north_india,0,41,52,7,muscle_gain
40,1,93.7,167.4,33.43,1.55,maintain,0,none,0,north_india,0,30,41,29,maintenance
65,1,57.3,157.2,23.19,1.2,maintain,0,diabetes,1,east_india,3,39,26,35,medical_diet
37,0,62.3,157.7,25.05,1.375,gain,1,none,0,north_india,0,41,49,10,muscle_gain
55,1,67.2,168.3,23.71,1.9,maintain,0,none,0,north_india,0,30,42,28,maintenance
21,0,53.1,152.5,22.83,1.375,maintain,0,thyroid,3,west_india,2,32,41,27,medical_diet
32,0,60.5,160.7,23.42,1.2,gain,1,none,0,south_india,1,38,50,12,muscle_gain
41,0,44.3,149.6,19.83,1.55,loss,-1,none,0,west_india,2,37,31,32,maintenance
42,0,52.3,150.2,23.2,1.2,maintain,0,none,0,north_india,0,28,38,34,maintenance
18,1,68.0,160.6,26.39,1.2,loss,-1,thyroid,3,north_india,0,34,32,34,weight_loss
24,1,59.5,164.6,21.98,1.2,loss,-1,none,0,north_india,0,33,30,37,maintenance
48,0,73.1,163.1,27.49,1.2,loss,-1,none,0,north_india,0,37,28,35,weight_loss
29,0,60.2,151.6,26.18,1.725,gain,1,diabetes,1,north_india,0,50,33,17,muscle_gain
59,1,61.5,172.1,20.78,1.55,maintain,0,none,0,north_india,0,30,39,31,maintenance
22,1,59.2,170.8,20.3,1.375,loss,-1,pcos,4,west_india,2,45,14,41,medical_diet
61,0,67.2,161.8,25.66,1.725,loss,-1,thyroid,3,south_india,1,33,30,37,weight_loss
67,1,64.6,171.6,21.92,1.55,loss,-1,none,0,north_india,0,36,32,32,maintenance
59,0,47.3,159.8,18.51,1.375,loss,-1,diabetes,1,north_india,0,47,15,38,medical_diet
55,1,100.2,179.6,31.06,1.2,maintain,0,none,0,east_india,3,32,38,30,maintenance
29,1,69.9,181.5,21.22,1.55,loss,-1,none,0,north_india,0,36,29,35,maintenance
56,1,50.0,168.3,17.66,1.375,maintain,0,none,0,east_india,3,30,38,32,muscle_gain
35,1,75.6,185.0,22.09,1.375,gain,1,diabetes,1,west_india,2,50,33,17,muscle_gain
19,0,49.1,146.4,22.94,1.2,loss,-1,none,0,south_india,1,37,29,34,maintenance
27,0,63.2,162.4,23.99,1.2,gain,1,hypertension,2,south_india,1,38,54,8,muscle_gain
32,1,100.7,178.0,31.76,1.55,loss,-1,none,0,south_india,1,33,32,35,weight_loss
47,0,52.4,161.7,20.07,1.2,loss,-1,none,0,south_india,1,34,28,38,maintenance
61,1,61.2,158.3,24.4,1.375,loss,-1,hypertension,2,west_india,2,35,34,31,medical_diet
34,1,70.3,156.7,28.61,1.2,loss,-1,none,0,west_india,2,37,30,33,weight_loss
21,0,44.0,151.9,19.06,1.55,gain,1,diabetes,1,south_india,1,48,33,19,muscle_gain
24,0,74.5,166.0,27.02,1.375,loss,-1,hypertension,2,west_india,2,34,37,29,weight_loss
58,0,38.7,160.7,14.99,1.55,maintain,0,none,0,west_india,2,31,42,27,muscle_gain
48,1,81.3,160.2,31.68,1.2,maintain,0,thyroid,3,north_india,0,28,38,34,medical_diet
68,0,66.3,154.4,27.83,1.2,loss,-1,hypertension,2,south_india,1,33,36,31,weight_loss
56,0,51.2,159.4,20.16,1.2,loss,-1,diabetes,1,south_india,1,47,13,40,medical_diet
51,0,61.4,151.4,26.77,1.55,loss,-1,none,0,north_india,0,35,30,35,weight_loss
23,0,72.2,156.4,29.5,1.2,loss,-1,diabetes,1,south_india,1,47,17,36,weight_loss
67,1,45.1,160.6,17.49,1.55,gain,1,hypertension,2,south_india,1,41,54,5,muscle_gain
55,1,59.6,166.7,21.42,1.2,maintain,0,diabetes,1,north_india,0,40,24,36,medical_diet
62,1,94.0,177.8,29.72,1.725,gain,1,diabetes,1,north_india,0,52,33,15,muscle_gain
68,1,71.8,171.0,24.56,1.375,maintain,0,diabetes,1,north_india,0,38,24,38,medical_diet
51,1,74.1,168.9,25.99,1.2,loss,-1,pcos,4,west_india,2,47,13,40,weight_loss
61,1,70.3,169.5,24.48,1.2,loss,-1,none,0,north_india,0,35,31,34,maintenance
32,1,76.0,165.3,27.81,1.375,maintain,0,diabetes,1,south_india,1,39,24,37,medical_diet
31,0,70.5,164.3,26.1,1.725,loss,-1,hypertension,2,north_india,0,34,35,31,weight_loss
23,1,63.6,162.3,24.14,1.2,loss,-1,diabetes,1,north_india,0,46,15,39,medical_diet
67,1,44.3,169.5,15.41,1.55,loss,-1,none,0,west_india,2,37,32,31,muscle_gain
54,1,76.5,168.8,26.84,1.375,loss,-1,hypertension,2,east_india,3,33,34,33,weight_loss
67,1,83.8,175.1,27.35,1.55,maintain,0,thyroid,3,south_india,1,31,38,31,medical_diet
49,0,38.0,152.4,16.36,1.725,gain,1,diabetes,1,east_india,3,51,36,13,muscle_gain
20,1,53.7,167.8,19.08,1.9,maintain,0,none,0,east_india,3,31,40,29,maintenance
20,1,76.2,170.0,26.37,1.2,maintain,0,none,0,north_india,0,30,42,28,maintenance
39,0,56.0,153.7,23.72,1.55,maintain,0,none,0,south_india,1,29,38,33,maintenance
39,1,38.0,152.1,16.43,1.2,maintain,0,diabetes,1,west_india,2,40,25,35,muscle_gain
27,1,47.0,156.9,19.1,1.375,loss,-1,diabetes,1,south_india,1,44,14,42,medical_diet
68,1,67.5,163.8,25.18,1.55,gain,1,none,0,west_india,2,42,52,6,muscle_gain
20,1,72.2,164.1,26.82,1.375,loss,-1,none,0,south_india,1,35,32,33,weight_loss
29,1,52.6,159.6,20.65,1.375,loss,-1,none,0,north_india,0,33,28,39,maintenance
46,1,71.5,173.2,23.81,1.9,loss,-1,diabetes,1,west_india,2,47,17,36,medical_diet
65,1,57.5,168.0,20.36,1.55,loss,-1,none,0,south_india,1,35,30,35,maintenance
34,0,68.1,152.2,29.39,1.375,loss,-1,none,0,south_india,1,33,28,39,weight_loss
24,0,53.6,151.5,23.35,1.375,loss,-1,none,0,north_india,0,37,30,33,maintenance
30,1,59.7,167.7,21.22,1.2,maintain,0,hypertension,2,north_india,0,32,45,23,medical_diet
19,0,49.1,163.0,18.48,1.375,loss,-1,none,0,west_india,2,33,29,38,muscle_gain
21,1,51.7,166.9,18.55,1.55,maintain,0,diabetes,1,south_india,1,38,27,35,medical_diet
27,0,75.6,153.8,31.93,1.55,loss,-1,none,0,north_india,0,36,29,35,weight_loss
56,1,67.6,169.7,23.48,1.725,gain,1,none,0,north_india,0,40,51,9,muscle_gain
41,0,54.7,159.5,21.5,1.2,maintain,0,diabetes,1,north_india,0,39,26,35,medical_diet
34,1,67.0,169.6,23.31,1.725,loss,-1,none,0,north_india,0,33,29,38,maintenance
69,0,42.5,150.0,18.87,1.55,gain,1,none,0,east_india,3,39,51,10,muscle_gain
23,0,59.7,160.9,23.03,1.2,loss,-1,diabetes,1,west_india,2,46,16,38,medical_diet
36,1,73.4,173.0,24.53,1.375,maintain,0,none,0,north_india,0,29,39,32,maintenance
22,1,82.3,182.1,24.81,1.375,maintain,0,none,0,west_india,2,28,39,33,maintenance
49,0,46.2,161.4,17.75,1.375,loss,-1,thyroid,3,south_india,1,35,29,36,muscle_gain
27,0,76.3,165.6,27.83,1.2,gain,1,hypertension,2,north_india,0,39,56,5,muscle_gain
26,1,62.7,169.3,21.86,1.375,loss,-1,none,0,west_india,2,37,32,31,maintenance
44,0,45.8,153.7,19.39,1.2,maintain,0,none,0,north_india,0,29,40,31,maintenance
30,1,63.9,172.3,21.51,1.725,loss,-1,pcos,4,west_india,2,46,15,39,medical_diet
36,0,43.2,155.8,17.79,1.725,maintain,0,none,0,east_india,3,31,42,27,muscle_gain
38,0,59.8,156.6,24.39,1.375,gain,1,thyroid,3,east_india,3,38,49,13,muscle_gain
41,1,80.5,169.8,27.93,1.2,maintain,0,diabetes,1,west_india,2,40,23,37,medical_diet
55,1,70.2,178.8,21.94,1.375,loss,-1,none,0,east_india,3,34,28,38,maintenance
21,1,56.3,178.4,17.68,1.375,loss,-1,pcos,4,west_india,2,43,14,43,muscle_gain
41,0,49.6,161.9,18.91,1.725,maintain,0,none,0,west_india,2,30,40,30,maintenance
52,0,47.3,152.7,20.3,1.2,loss,-1,none,0,north_india,0,36,28,36,maintenance
20,0,41.4,156.1,16.96,1.55,gain,1,none,0,north_india,0,39,52,9,muscle_gain
21,1,81.0,188.2,22.87,1.375,gain,1,hypertension,2,west_india,2,38,53,9,muscle_gain
54,0,51.5,158.1,20.6,1.2,loss,-1,none,0,east_india,3,34,32,34,maintenance
57,0,57.2,157.4,23.09,1.2,maintain,0,none,0,west_india,2,29,38,33,maintenance
65,1,43.5,160.9,16.79,1.55,gain,1,diabetes,1,south_india,1,52,35,13,muscle_gain
52,0,69.1,162.1,26.29,1.375,loss,-1,none,0,north_india,0,36,29,35,weight_loss
48,0,80.2,160.3,31.22,1.9,loss,-1,none,0,east_india,3,35,28,37,weight_loss
61,1,79.2,162.1,30.16,1.725,loss,-1,none,0,south_india,1,36,28,36,weight_loss
42,1,59.6,166.6,21.47,1.375,loss,-1,hypertension,2,south_india,1,33,34,33,medical_diet
57,1,78.2,170.2,27.0,1.55,gain,1,thyroid,3,east_india,3,41,52,7,muscle_gain
30,1,78.4,171.8,26.56,1.2,loss,-1,diabetes,1,east_india,3,43,13,44,weight_loss
21,1,61.2,161.7,23.4,1.725,loss,-1,none,0,south_india,1,36,31,33,maintenance
63,1,65.8,163.7,24.56,1.375,loss,-1,none,0,south_india,1,33,32,35,maintenance
31,1,64.6,156.4,26.41,1.375,loss,-1,none,0,north_india,0,33,32,35,weight_loss
30,1,85.9,175.3,27.95,1.725,maintain,0,thyroid,3,east_india,3,29,42,29,medical_diet
44,1,55.9,165.6,20.37,1.2,maintain,0,diabetes,1,north_india,0,42,26,32,medical_diet
23,0,61.6,152.6,26.44,1.375,maintain,0,none,0,east_india,3,32,41,27,maintenance
34,1,98.0,178.0,30.93,1.55,loss,-1,none,0,north_india,0,34,30,36,weight_loss
53,1,80.1,169.5,27.88,1.2,gain,1,none,0,east_india,3,42,50,8,muscle_gain
57,0,78.8,160.4,30.64,1.2,gain,1,hypertension,2,south_india,1,40,55,5,muscle_gain
66,1,38.4,169.4,13.37,1.375,loss,-1,thyroid,3,south_india,1,34,29,37,muscle_gain
52,0,59.5,152.4,25.64,1.375,loss,-1,none,0,north_india,0,37,31,32,weight_loss
34,0,61.9,158.7,24.57,1.375,loss,-1,hypertension,2,south_india,1,34,34,32,medical_diet
58,1,82.5,170.2,28.49,1.725,loss,-1,none,0,south_india,1,34,29,37,weight_loss
19,0,39.5,153.0,16.88,1.375,maintain,0,none,0,north_india,0,29,41,30,muscle_gain
30,1,69.3,175.3,22.53,1.375,maintain,0,none,0,west_india,2,32,41,27,maintenance
69,1,87.4,176.6,28.03,1.2,loss,-1,none,0,west_india,2,37,30,33,weight_loss
19,0,40.2,152.9,17.18,1.2,loss,-1,none,0,north_india,0,35,28,37,muscle_gain
69,0,53.3,150.4,23.57,1.375,loss,-1,none,0,south_india,1,34,29,37,maintenance
45,0,49.0,149.2,22.02,1.375,loss,-1,thyroid,3,north_india,0,37,31,32,medical_diet
60,1,67.6,170.0,23.41,1.55,gain,1,none,0,east_india,3,40,51,9,muscle_gain
43,1,81.9,175.0,26.73,1.375,maintain,0,none,0,north_india,0,31,40,29,maintenance
39,0,55.3,168.7,19.43,1.2,loss,-1,none,0,north_india,0,35,30,35,maintenance
64,1,65.3,174.7,21.41,1.55,loss,-1,pcos,4,east_india,3,47,14,39,medical_diet
60,1,63.7,165.4,23.29,1.375,gain,1,none,0,south_india,1,41,48,11,muscle_gain
20,0,43.2,157.6,17.39,1.2,loss,-1,none,0,north_india,0,33,28,39,muscle_gain
52,0,67.1,152.3,28.92,1.725,maintain,0,pcos,4,south_india,1,42,27,31,medical_diet
29,0,48.7,158.3,19.44,1.375,loss,-1,diabetes,1,west_india,2,45,17,38,medical_diet
41,0,61.6,152.2,26.61,1.2,loss,-1,none,0,south_india,1,36,30,34,weight_loss
22,0,55.7,166.2,20.16,1.55,maintain,0,none,0,north_india,0,29,39,32,maintenance
37,0,58.7,150.3,26.01,1.55,loss,-1,none,0,south_india,1,35,32,33,weight_loss
56,0,38.0,145.0,18.07,1.55,loss,-1,diabetes,1,east_india,3,47,14,39,muscle_gain
56,0,66.1,149.2,29.7,1.375,loss,-1,diabetes,1,south_india,1,45,13,42,weight_loss
30,0,72.9,159.3,28.74,1.375,loss,-1,none,0,south_india,1,34,30,36,weight_loss
58,0,49.7,156.3,20.33,1.55,maintain,0,thyroid,3,west_india,2,28,39,33,medical_diet
62,1,65.1,175.0,21.25,1.55,loss,-1,none,0,north_india,0,35,28,37,maintenance
29,1,76.2,170.7,26.15,1.375,maintain,0,none,0,north_india,0,32,38,30,maintenance
30,0,38.0,153.2,16.19,1.55,loss,-1,none,0,north_india,0,36,29,35,muscle_gain
27,1,80.2,179.8,24.81,1.2,maintain,0,none,0,west_india,2,28,39,33,maintenance
50,1,54.1,163.8,20.16,1.2,loss,-1,none,0,south_india,1,33,32,35,maintenance
57,1,64.1,167.1,22.94,1.725,loss,-1,pcos,4,west_india,2,44,17,39,medical_diet
33,1,62.6,170.3,21.57,1.725,loss,-1,none,0,south_india,1,33,31,36,maintenance
62,1,51.9,161.5,19.9,1.55,loss,-1,none,0,north_india,0,33,28,39,maintenance
52,1,87.1,166.7,31.36,1.375,loss,-1,none,0,north_india,0,33,31,36,weight_loss
20,0,66.0,156.6,26.9,1.2,loss,-1,none,0,east_india,3,37,32,31,weight_loss
22,0,38.0,150.9,16.69,1.375,gain,1,diabetes,1,north_india,0,48,33,19,muscle_gain
43,1,66.7,177.2,21.24,1.55,maintain,0,none,0,south_india,1,30,39,31,maintenance
28,1,67.7,157.4,27.32,1.375,loss,-1,none,0,north_india,0,33,28,39,weight_loss
24,0,68.1,156.4,27.81,1.55,loss,-1,thyroid,3,north_india,0,34,29,37,weight_loss
27,1,56.0,172.6,18.79,1.55,gain,1,none,0,north_india,0,38,50,12,muscle_gain
59,1,72.4,164.0,26.91,1.55,gain,1,none,0,east_india,3,40,49,11,muscle_gain
69,1,64.7,161.5,24.8,1.725,gain,1,hypertension,2,north_india,0,39,53,8,muscle_gain
51,1,38.0,153.4,16.14,1.725,gain,1,none,0,north_india,0,42,52,6,muscle_gain
20,1,57.6,162.4,21.83,1.55,loss,-1,none,0,south_india,1,34,29,37,maintenance
25,0,58.3,159.9,22.79,1.2,loss,-1,none,0,south_india,1,35,31,34,maintenance
48,0,52.4,151.9,22.74,1.725,maintain,0,hypertension,2,east_india,3,29,45,26,medical_diet
28,1,60.3,176.1,19.43,1.2,maintain,0,none,0,north_india,0,31,40,29,maintenance
62,0,53.1,162.3,20.17,1.375,loss,-1,hypertension,2,west_india,2,35,34,31,medical_diet
24,1,65.5,172.9,21.89,1.55,loss,-1,diabetes,1,west_india,2,44,16,40,medical_diet
62,1,56.5,163.0,21.29,1.2,gain,1,hypertension,2,south_india,1,38,56,6,muscle_gain
19,1,55.0,161.2,21.16,1.55,gain,1,pcos,4,north_india,0,49,33,18,muscle_gain
23,1,65.7,167.3,23.47,1.375,loss,-1,hypertension,2,north_india,0,33,35,32,medical_diet
58,1,67.1,163.3,25.13,1.55,loss,-1,none,0,north_india,0,36,29,35,weight_loss
49,1,78.5,157.2,31.76,1.9,gain,1,diabetes,1,north_india,0,52,36,12,muscle_gain
37,1,77.2,166.7,27.76,1.55,loss,-1,hypertension,2,north_india,0,35,34,31,weight_loss
51,1,84.5,168.7,29.69,1.2,maintain,0,none,0,east_india,3,32,38,30,maintenance
67,1,71.1,176.9,22.73,1.2,loss,-1,diabetes,1,south_india,1,44,14,42,medical_diet
33,0,44.3,156.3,18.12,1.9,maintain,0,none,0,south_india,1,31,39,30,muscle_gain
42,1,86.2,176.5,27.64,1.375,loss,-1,hypertension,2,south_india,1,34,36,30,weight_loss
29,0,50.0,150.2,22.16,1.2,gain,1,hypertension,2,north_india,0,41,56,3,muscle_gain
24,0,70.7,162.0,26.96,1.55,loss,-1,thyroid,3,south_india,1,37,31,32,weight_loss
56,1,48.8,159.4,19.21,1.2,maintain,0,diabetes,1,north_india,0,41,27,32,medical_diet
34,0,70.6,162.8,26.63,1.2,maintain,0,thyroid,3,east_india,3,29,38,33,medical_diet
62,1,70.1,172.2,23.64,1.55,maintain,0,none,0,south_india,1,31,41,28,maintenance
28,1,72.7,178.2,22.88,1.375,loss,-1,hypertension,2,north_india,0,33,37,30,medical_diet
23,1,68.4,172.8,22.91,1.375,maintain,0,pcos,4,south_india,1,38,23,39,medical_diet
40,1,82.6,176.7,26.45,1.55,loss,-1,hypertension,2,north_india,0,36,33,31,weight_loss
44,0,71.0,161.7,27.15,1.725,gain,1,diabetes,1,west_india,2,51,35,14,muscle_gain
63,0,43.9,148.3,19.96,1.55,loss,-1,thyroid,3,east_india,3,36,31,33,medical_diet
23,1,75.1,171.0,25.69,1.375,gain,1,none,0,east_india,3,41,50,9,muscle_gain
55,0,58.5,154.4,24.54,1.55,maintain,0,none,0,south_india,1,31,42,27,maintenance
19,0,79.2,170.4,27.3,1.55,loss,-1,pcos,4,west_india,2,43,17,40,weight_loss
39,0,79.2,167.4,28.28,1.55,loss,-1,diabetes,1,north_india,0,45,17,38,weight_loss
37,1,94.5,172.8,31.66,1.375,gain,1,none,0,north_india,0,42,49,9,muscle_gain
42,0,47.1,152.7,20.2,1.2,loss,-1,none,0,west_india,2,33,28,39,maintenance
32,0,75.7,158.2,30.25,1.55,maintain,0,hypertension,2,west_india,2,31,44,25,medical_diet
66,0,57.3,155.9,23.58,1.2,loss,-1,hypertension,2,east_india,3,35,36,29,medical_diet
46,1,41.4,154.6,17.34,1.375,gain,1,none,0,east_india,3,40,50,10,muscle_gain
25,0,39.2,147.1,18.15,1.2,maintain,0,none,0,north_india,0,32,39,29,muscle_gain
54,0,59.5,153.9,25.12,1.375,gain,1,hypertension,2,north_india,0,39,57,4,muscle_gain
66,1,80.8,172.1,27.28,1.375,gain,1,pcos,4,south_india,1,49,35,16,muscle_gain
69,0,48.1,160.3,18.72,1.725,maintain,0,diabetes,1,west_india,2,39,27,34,medical_diet
50,1,59.1,168.3,20.88,1.55,loss,-1,diabetes,1,north_india,0,44,13,43,medical_diet
39,1,60.5,166.9,21.72,1.2,loss,-1,none,0,south_india,1,33,32,35,maintenance
67,1,46.8,157.2,18.95,1.725,loss,-1,none,0,north_india,0,33,32,35,maintenance
64,1,38.0,152.2,16.41,1.375,loss,-1,none,0,south_india,1,36,28,36,muscle_gain
22,1,42.7,169.4,14.9,1.2,loss,-1,none,0,north_india,0,35,31,34,muscle_gain
56,1,72.6,177.2,23.13,1.375,gain,1,none,0,south_india,1,38,51,11,muscle_gain
35,0,56.5,153.5,23.99,1.2,loss,-1,none,0,north_india,0,33,29,38,maintenance
55,1,80.2,172.4,27.01,1.375,loss,-1,none,0,south_india,1,37,28,35,weight_loss
54,0,39.8,156.1,16.32,1.55,maintain,0,pcos,4,east_india,3,38,26,36,muscle_gain
47,0,50.8,167.0,18.23,1.55,gain,1,none,0,north_india,0,39,48,13,muscle_gain
68,1,60.8,167.1,21.77,1.375,loss,-1,none,0,west_india,2,33,30,37,maintenance
48,0,60.7,160.7,23.52,1.2,loss,-1,diabetes,1,west_india,2,44,16,40,medical_diet
27,0,58.8,146.7,27.32,1.2,loss,-1,none,0,east_india,3,33,32,35,weight_loss
32,0,66.6,158.0,26.69,1.9,loss,-1,diabetes,1,north_india,0,46,14,40,weight_loss
59,1,57.0,161.4,21.88,1.375,maintain,0,none,0,north_india,0,31,41,28,maintenance
65,0,60.3,156.0,24.79,1.55,maintain,0,diabetes,1,east_india,3,42,26,32,medical_diet
61,0,38.0,147.6,17.44,1.375,gain,1,hypertension,2,south_india,1,40,55,5,muscle_gain
35,1,61.6,160.7,23.85,1.2,gain,1,diabetes,1,north_india,0,52,33,15,muscle_gain
40,0,55.8,156.6,22.77,1.725,gain,1,none,0,east_india,3,38,52,10,muscle_gain
50,0,80.5,163.7,30.06,1.2,maintain,0,hypertension,2,north_india,0,28,47,25,medical_diet
33,0,59.4,153.5,25.22,1.55,loss,-1,none,0,south_india,1,33,30,37,weight_loss
55,1,62.2,171.4,21.16,1.55,loss,-1,diabetes,1,west_india,2,43,13,44,medical_diet
52,0,58.6,167.7,20.83,1.55,maintain,0,diabetes,1,west_india,2,39,24,37,medical_diet
51,0,51.2,155.2,21.26,1.55,gain,1,hypertension,2,north_india,0,40,53,7,muscle_gain
45,1,62.5,181.2,19.02,1.55,maintain,0,none,0,north_india,0,31,42,27,maintenance
19,1,70.2,172.9,23.47,1.375,gain,1,none,0,east_india,3,40,49,11,muscle_gain
47,1,60.0,161.7,22.94,1.725,loss,-1,none,0,south_india,1,34,32,34,maintenance
30,0,66.0,160.4,25.65,1.725,loss,-1,none,0,west_india,2,33,31,36,weight_loss
58,1,76.6,169.2,26.74,1.375,maintain,0,hypertension,2,south_india,1,29,47,24,medical_diet
33,1,69.2,168.0,24.51,1.375,gain,1,none,0,west_india,2,41,50,9,muscle_gain
22,1,38.0,157.4,15.35,1.375,loss,-1,hypertension,2,north_india,0,35,36,29,muscle_gain
45,0,54.0,168.7,18.99,1.2,loss,-1,none,0,north_india,0,33,28,39,maintenance
56,1,56.7,164.0,21.09,1.2,loss,-1,hypertension,2,east_india,3,37,36,27,medical_diet
62,1,75.9,168.1,26.87,1.2,loss,-1,none,0,north_india,0,36,28,36,weight_loss
37,1,80.5,173.1,26.87,1.55,loss,-1,diabetes,1,east_india,3,43,13,44,weight_loss
41,1,75.5,178.4,23.7,1.375,loss,-1,hypertension,2,east_india,3,37,35,28,medical_diet
44,1,102.7,174.4,33.77,1.725,loss,-1,diabetes,1,west_india,2,46,14,40,weight_loss
47,0,85.6,166.9,30.74,1.55,loss,-1,diabetes,1,south_india,1,43,17,40,weight_loss
62,0,67.3,152.4,28.97,1.375,loss,-1,diabetes,1,north_india,0,47,16,37,weight_loss
44,1,76.8,168.4,27.09,1.2,maintain,0,diabetes,1,south_india,1,38,25,37,medical_diet
43,1,64.2,158.7,25.49,1.375,maintain,0,diabetes,1,west_india,2,40,25,35,medical_diet
24,1,75.4,170.8,25.85,1.725,loss,-1,hypertension,2,west_india,2,35,36,29,weight_loss
59,0,40.0,161.6,15.3,1.55,loss,-1,none,0,north_india,0,37,29,34,muscle_gain
64,0,45.4,158.0,18.18,1.55,loss,-1,none,0,south_india,1,35,32,33,muscle_gain
55,0,57.4,160.1,22.41,1.55,loss,-1,pcos,4,south_india,1,45,15,40,medical_diet
22,0,53.1,151.5,23.11,1.375,loss,-1,hypertension,2,west_india,2,36,33,31,medical_diet
40,1,58.0,159.5,22.8,1.2,loss,-1,diabetes,1,west_india,2,44,14,42,medical_diet
45,1,77.3,174.0,25.52,1.2,loss,-1,none,0,west_india,2,35,32,33,weight_loss
51,1,46.4,171.7,15.76,1.375,maintain,0,hypertension,2,north_india,0,32,46,22,muscle_gain
32,1,72.9,166.8,26.19,1.375,gain,1,hypertension,2,north_india,0,41,55,4,muscle_gain
49,0,59.4,158.6,23.59,1.55,gain,1,pcos,4,north_india,0,52,37,11,muscle_gain
43,1,64.3,166.5,23.18,1.375,gain,1,none,0,north_india,0,40,50,10,muscle_gain
65,0,60.5,149.4,27.12,1.2,maintain,0,none,0,south_india,1,28,42,30,maintenance
48,0,38.8,151.4,16.94,1.55,gain,1,none,0,north_india,0,38,48,14,muscle_gain
36,1,55.4,158.3,22.13,1.55,maintain,0,hypertension,2,north_india,0,30,47,23,medical_diet
26,0,63.5,160.0,24.77,1.2,loss,-1,pcos,4,north_india,0,43,13,44,medical_diet
46,0,52.1,162.3,19.77,1.9,maintain,0,none,0,south_india,1,29,41,30,maintenance
68,1,45.1,169.2,15.77,1.375,loss,-1,none,0,east_india,3,37,29,34,muscle_gain
56,0,46.4,160.2,18.07,1.55,loss,-1,none,0,east_india,3,34,32,34,muscle_gain
21,0,53.7,154.5,22.51,1.725,loss,-1,thyroid,3,north_india,0,36,30,34,medical_diet
20,1,56.8,159.8,22.25,1.2,loss,-1,none,0,west_india,2,35,31,34,maintenance
46,0,66.7,167.0,23.94,1.725,maintain,0,hypertension,2,south_india,1,32,47,21,medical_diet
69,0,65.7,173.6,21.8,1.55,gain,1,none,0,south_india,1,40,51,9,muscle_gain
28,1,55.0,170.8,18.87,1.2,gain,1,none,0,south_india,1,40,51,9,muscle_gain
50,0,61.9,160.2,24.1,1.55,loss,-1,diabetes,1,east_india,3,44,16,40,medical_diet
55,1,63.5,165.5,23.19,1.725,gain,1,none,0,south_india,1,38,51,11,muscle_gain
28,0,64.8,157.1,26.24,1.55,maintain,0,none,0,north_india,0,28,40,32,maintenance
44,0,55.0,164.0,20.46,1.55,loss,-1,thyroid,3,west_india,2,37,28,35,medical_diet
50,1,38.5,162.7,14.53,1.2,maintain,0,none,0,south_india,1,32,38,30,muscle_gain
38,1,50.0,181.3,15.22,1.2,loss,-1,hypertension,2,north_india,0,37,35,28,muscle_gain
56,0,50.3,155.1,20.9,1.375,loss,-1,none,0,south_india,1,36,31,33,maintenance
48,1,64.6,163.1,24.29,1.375,maintain,0,none,0,west_india,2,28,40,32,maintenance
55,0,58.6,161.4,22.5,1.725,maintain,0,diabetes,1,north_india,0,41,26,33,medical_diet
63,1,61.6,168.4,21.73,1.375,loss,-1,none,0,east_india,3,37,31,32,maintenance
19,0,38.0,152.6,16.32,1.375,gain,1,none,0,west_india,2,39,49,12,muscle_gain
44,0,38.0,150.2,16.84,1.2,maintain,0,hypertension,2,south_india,1,32,43,25,muscle_gain
53,0,65.4,161.0,25.23,1.2,loss,-1,none,0,north_india,0,34,30,36,weight_loss
