name,calories,protein,carbs,fat,fiber,sugar,category,diet_type,region,meal_type,health_tags,glycemic_index
"beverages, v8 splash juice drinks, diet berry blend",4.0,0.0,1.23,0.0,0.0,0.41,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beverages, v8 splash juice drinks, diet fruit medley",4.0,0.0,1.26,0.0,0.0,0.84,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beverages, v8 splash juice drinks, diet strawberry kiwi",4.0,0.0,1.26,0.0,0.0,0.84,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beverages, v8 splash juice drinks, mango peach",33.0,0.0,8.23,0.0,0.0,8.23,vegetable,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy""]",low
"beverages, v8 splash juice drinks, orange pineapple",29.0,0.0,7.41,0.0,0.0,7.41,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy""]",low
"beverages, v8 splash juice drinks, orchard blend",33.0,0.0,7.82,0.0,0.0,7.82,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy""]",low
"beverages, v8 splash juice drinks, strawberry banana",29.0,0.0,7.41,0.0,0.0,7.41,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy""]",low
"beverages, v8 v-fusion juices, tropical",49.0,0.41,11.38,0.0,0.0,10.16,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"beverages, v8 v- fusion juices, acai berry",45.0,0.0,10.98,0.0,0.0,10.57,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"beverages, energy drink, amp",46.0,0.25,12.08,0.08,0.0,12.08,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"beverages, energy drink, full throttle",46.0,0.25,12.08,0.08,0.0,12.08,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"beverages, vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin c",4.0,0.0,1.1,0.0,0.0,0.63,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beverages, milk beverage, reduced fat, flavored and sweetened, ready-to-drink,  added calcium, vitamin a and vitamin d",77.0,3.05,12.08,1.83,0.4,11.4,dairy,veg,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"beverages, vegetable and fruit juice blend, 100% juice, with added vitamins a, c, e",46.0,0.3,11.15,0.01,0.0,10.37,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"beverages, fruit juice drink, reduced sugar, with vitamin e added",39.0,0.0,10.0,0.07,0.0,9.0,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"beverages, energy drink, vault zero, sugar-free, citrus flavor",1.0,0.25,0.7,0.08,0.0,0.0,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beverages, pepsico quaker, gatorade g2, low calorie",8.0,0.05,1.94,0.01,0.0,1.3,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beverages, fruit flavored drink, less than 3% juice, not fortified with vitamin c",64.0,0.0,16.03,0.0,0.0,15.85,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"beverages, fruit flavored drink containing less than 3% fruit juice, with high vitamin c",27.0,0.0,6.67,0.0,0.0,5.0,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy""]",low
"beverages, nutritional shake mix, high protein, powder",392.0,53.57,20.38,10.71,0.0,3.57,beverage,vegan,global,"[""beverage""]","[""high-protein"", ""good-protein"", ""diabetes-friendly""]",medium
"fish, anchovy, european, raw",131.0,20.35,0.0,4.84,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, anchovy, european, canned in oil, drained solids",210.0,28.89,0.0,9.71,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, bass, fresh water, mixed species, raw",114.0,18.86,0.0,3.69,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, carp, cooked, dry heat",162.0,22.86,0.0,7.17,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, catfish, channel, wild, raw",95.0,16.38,0.0,2.82,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, catfish, channel, cooked, breaded and fried",229.0,18.09,8.04,13.33,0.7,0.0,grain,non-veg,global,"[""breakfast"", ""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, caviar, black and red, granular",264.0,24.6,4.0,17.9,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, cod, atlantic, canned, solids and liquid",105.0,22.76,0.0,0.86,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, cod, atlantic, dried and salted",290.0,62.82,0.0,2.37,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner"", ""snack""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, cod, pacific, raw (may have been previously frozen)",69.0,15.27,0.0,0.41,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, croaker, atlantic, raw",104.0,17.78,0.0,3.17,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, eel, mixed species, raw",184.0,18.44,0.0,11.66,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, eel, mixed species, cooked, dry heat",236.0,23.65,0.0,14.95,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, fish sticks, frozen, prepared",277.0,11.01,21.66,16.23,1.5,1.65,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""diabetes-friendly""]",medium
"fish, flatfish (flounder and sole species), raw",70.0,12.41,0.0,1.93,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, flatfish (flounder and sole species), cooked, dry heat",86.0,15.24,0.0,2.37,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, haddock, cooked, dry heat",90.0,19.99,0.0,0.55,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, haddock, smoked",116.0,25.23,0.0,0.96,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, halibut, atlantic and pacific, raw",91.0,18.56,0.0,1.33,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, halibut, atlantic and pacific, cooked, dry heat",111.0,22.54,0.0,1.61,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, crab, alaska king, cooked, moist heat",97.0,19.35,0.0,1.54,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, crab, alaska king, imitation, made from surimi",95.0,7.62,15.0,0.46,0.5,6.25,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"crustaceans, crab, blue, raw",87.0,18.06,0.04,1.08,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, crab, blue, cooked, moist heat",83.0,17.88,0.0,0.74,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, crayfish, mixed species, wild, raw",77.0,15.97,0.0,0.95,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, crayfish, mixed species, wild, cooked, moist heat",82.0,16.77,0.0,1.2,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, lobster, northern, raw",77.0,16.52,0.0,0.75,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, lobster, northern, cooked, moist heat",89.0,19.0,0.0,0.86,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)",71.0,13.61,0.91,1.01,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"crustaceans, spiny lobster, mixed species, raw",112.0,20.6,2.43,1.51,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, abalone, mixed species, raw",105.0,17.1,6.01,0.76,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, abalone, mixed species, cooked, fried",189.0,19.63,11.05,6.78,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, clam, mixed species, raw",86.0,14.67,3.57,0.96,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, cuttlefish, mixed species, raw",79.0,16.24,0.82,0.7,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, mussel, blue, raw",86.0,11.9,3.69,2.24,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, mussel, blue, cooked, moist heat",172.0,23.8,7.39,4.48,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, octopus, common, raw",82.0,14.91,2.2,1.04,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, oyster, pacific, raw",81.0,9.45,4.95,2.3,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, scallop, mixed species, raw",69.0,12.06,3.18,0.49,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, scallop, mixed species, cooked, breaded and fried",216.0,18.07,10.13,10.94,0.0,0.0,grain,vegan,global,"[""breakfast""]","[""high-protein"", ""good-protein"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, scallop, mixed species, imitation, made from surimi",99.0,12.77,10.62,0.41,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mollusks, squid, mixed species, raw",92.0,15.58,3.08,1.38,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, salmon, chum, canned, without salt, drained solids with bone",141.0,21.43,0.0,5.5,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, salmon, pink, canned, without salt, solids with bone and liquid",139.0,19.78,0.0,6.05,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, salmon, sockeye, canned, without salt, drained solids with bone",153.0,20.47,0.0,7.31,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, tuna, light, canned in oil, without salt, drained solids",198.0,29.13,0.0,8.21,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, bass, striped, cooked, dry heat",124.0,22.73,0.0,2.99,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, bluefish, cooked, dry heat",159.0,25.69,0.0,5.44,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, burbot, cooked, dry heat",115.0,24.76,0.0,1.04,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, butterfish, cooked, dry heat",187.0,22.15,0.0,10.28,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, halibut, greenland, cooked, dry heat",239.0,18.42,0.0,17.74,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fish, herring, pacific, cooked, dry heat",250.0,21.01,0.0,17.79,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
